Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Sep 26, 2023;3,890.00;3,910.00;3,860.00;3,900.00;3,557.24;354,2
Sep 25, 2023;3,860.00;3,900.00;3,820.00;3,860.00;3,520.76;1,120,800
Sep 22, 2023;3,880.00;3,920.00;3,860.00;3,860.00;3,520.76;369
Sep 21, 2023;3,850.00;3,900.00;3,830.00;3,870.00;3,529.88;788,2
Sep 20, 2023;3,900.00;3,920.00;3,850.00;3,850.00;3,511.64;955,6
Sep 19, 2023;3,850.00;3,920.00;3,850.00;3,900.00;3,557.24;886
Sep 18, 2023;3,850.00;3,880.00;3,790.00;3,850.00;3,511.64;2,958,900
Sep 15, 2023;3,910.00;3,910.00;3,810.00;3,850.00;3,511.64;1,764,900
Sep 14, 2023;3,880.00;3,940.00;3,860.00;3,890.00;3,548.12;190,7
Sep 13, 2023;3,910.00;3,970.00;3,860.00;3,880.00;3,539.00;990,4
Sep 12, 2023;3,910.00;3,920.00;3,820.00;3,910.00;3,566.36;1,106,200
Sep 11, 2023;3,770.00;3,970.00;3,770.00;3,910.00;3,566.36;2,265,900
Sep 8, 2023;3,710.00;3,820.00;3,710.00;3,770.00;3,438.67;1,688,900
Sep 7, 2023;3,710.00;3,800.00;3,700.00;3,710.00;3,383.94;2,250,100
Sep 6, 2023;3,770.00;3,770.00;3,530.00;3,700.00;3,374.82;20,079,700
Sep 5, 2023;3,970.00;4,000.00;3,720.00;3,750.00;3,420.42;3,491,400
Sep 4, 2023;4,080.00;4,090.00;3,930.00;3,950.00;3,602.85;1,075,400
Sep 1, 2023;4,040.00;4,100.00;4,010.00;4,080.00;3,721.42;1,010,700
Aug 31, 2023;4,000.00;4,060.00;3,910.00;4,020.00;3,666.70;19,513,900
Aug 30, 2023;3,960.00;4,010.00;3,950.00;3,990.00;3,639.33;2,291,700
Aug 29, 2023;4,000.00;4,000.00;3,940.00;3,940.00;3,593.73;2,716,600
Aug 28, 2023;3,980.00;3,990.00;3,910.00;3,990.00;3,639.33;1,408,600
Aug 25, 2023;4,030.00;4,050.00;3,970.00;3,980.00;3,630.21;664,6
Aug 24, 2023;4,060.00;4,100.00;4,030.00;4,040.00;3,684.94;380,9
Aug 23, 2023;4,070.00;4,110.00;4,020.00;4,060.00;3,703.18;430
Aug 22, 2023;4,000.00;4,100.00;4,000.00;4,070.00;3,712.30;798,8
Aug 21, 2023;3,980.00;4,060.00;3,960.00;4,000.00;3,648.45;1,700,000
Aug 18, 2023;4,010.00;4,010.00;3,970.00;3,980.00;3,630.21;1,120,600
Aug 16, 2023;4,010.00;4,050.00;3,990.00;4,010.00;3,657.57;201,8
Aug 15, 2023;4,060.00;4,110.00;3,970.00;4,000.00;3,648.45;1,374,200
Aug 14, 2023;4,080.00;4,110.00;4,010.00;4,110.00;3,748.79;546,8
Aug 11, 2023;4,120.00;4,120.00;4,060.00;4,080.00;3,721.42;1,211,600
Aug 10, 2023;4,210.00;4,210.00;4,100.00;4,120.00;3,757.91;570,1
Aug 9, 2023;4,190.00;4,270.00;4,160.00;4,210.00;3,840.00;701,5
Aug 8, 2023;4,180.00;4,240.00;4,170.00;4,170.00;3,803.51;570,3
Aug 7, 2023;4,130.00;4,250.00;4,130.00;4,180.00;3,812.63;570,1
Aug 4, 2023;4,190.00;4,250.00;4,090.00;4,150.00;3,785.27;1,241,700
Aug 3, 2023;4,150.00;4,240.00;4,110.00;4,170.00;3,803.51;1,013,500
Aug 2, 2023;4,120.00;4,240.00;4,090.00;4,150.00;3,785.27;1,070,800
Aug 1, 2023;4,200.00;4,250.00;3,960.00;4,100.00;3,739.66;1,041,300
Jul 31, 2023;3,910.00;4,220.00;3,910.00;4,210.00;3,840.00;4,516,100
Jul 28, 2023;3,950.00;4,020.00;3,900.00;3,900.00;3,557.24;5,134,200
Jul 27, 2023;4,000.00;4,000.00;3,920.00;3,950.00;3,602.85;1,398,200
Jul 26, 2023;4,060.00;4,060.00;3,970.00;4,000.00;3,648.45;2,327,800
Jul 25, 2023;4,070.00;4,110.00;4,000.00;4,050.00;3,694.06;2,485,900
Jul 24, 2023;4,180.00;4,190.00;4,060.00;4,070.00;3,712.30;1,355,600
