Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Nov 7, 2025;2,030.00;2,060.00;2,010.00;2,050.00;2,050.00;19,661,100
Nov 6, 2025;2,120.00;2,130.00;2,030.00;2,030.00;2,030.00;33,682,800
Nov 5, 2025;2,140.00;2,150.00;2,080.00;2,120.00;2,120.00;22,832,100
Nov 4, 2025;2,190.00;2,210.00;2,120.00;2,160.00;2,160.00;15,204,000
Nov 3, 2025;2,170.00;2,200.00;2,150.00;2,180.00;2,180.00;17,660,000
Oct 31, 2025;2,240.00;2,250.00;2,130.00;2,130.00;2,130.00;15,722,400
Oct 30, 2025;2,370.00;2,380.00;2,240.00;2,240.00;2,240.00;15,496,000
Oct 29, 2025;2,270.00;2,370.00;2,250.00;2,350.00;2,350.00;14,008,100
Oct 28, 2025;2,170.00;2,280.00;2,140.00;2,240.00;2,240.00;20,876,200
Oct 27, 2025;2,130.00;2,150.00;2,090.00;2,140.00;2,140.00;5,535,400
Oct 24, 2025;2,200.00;2,230.00;2,100.00;2,110.00;2,110.00;15,722,200
Oct 23, 2025;2,230.00;2,280.00;2,180.00;2,190.00;2,190.00;8,747,900
Oct 22, 2025;2,220.00;2,260.00;2,180.00;2,220.00;2,220.00;5,940,500
Oct 21, 2025;2,220.00;2,250.00;2,160.00;2,220.00;2,220.00;8,893,500
Oct 20, 2025;2,200.00;2,270.00;2,180.00;2,230.00;2,230.00;12,539,400
Oct 17, 2025;2,200.00;2,220.00;2,170.00;2,190.00;2,190.00;7,148,400
Oct 16, 2025;2,140.00;2,210.00;2,130.00;2,210.00;2,210.00;8,875,700
Oct 15, 2025;2,110.00;2,200.00;2,090.00;2,090.00;2,090.00;13,680,000
Oct 14, 2025;2,190.00;2,190.00;2,100.00;2,110.00;2,110.00;8,524,000
Oct 13, 2025;2,140.00;2,210.00;2,100.00;2,150.00;2,150.00;8,129,300
Oct 10, 2025;2,200.00;2,230.00;2,130.00;2,150.00;2,150.00;7,515,100
Oct 9, 2025;2,210.00;2,210.00;2,160.00;2,190.00;2,190.00;5,104,500
Oct 8, 2025;2,140.00;2,200.00;2,130.00;2,200.00;2,200.00;5,093,700
Oct 7, 2025;2,200.00;2,210.00;2,100.00;2,130.00;2,130.00;9,083,600
Oct 6, 2025;2,190.00;2,230.00;2,170.00;2,200.00;2,200.00;6,992,900
Oct 3, 2025;2,170.00;2,200.00;2,130.00;2,190.00;2,190.00;15,541,100
Oct 2, 2025;2,090.00;2,170.00;2,080.00;2,160.00;2,160.00;14,913,300
Oct 1, 2025;2,040.00;2,080.00;2,030.00;2,080.00;2,080.00;10,086,100
Sep 30, 2025;2,020.00;2,050.00;2,010.00;2,030.00;2,030.00;6,681,000
Sep 29, 2025;2,030.00;2,050.00;2,010.00;2,030.00;2,030.00;7,717,600
Sep 26, 2025;1,990.00;2,060.00;1,990.00;2,010.00;2,010.00;9,214,400
Sep 25, 2025;2,050.00;2,050.00;1,970.00;1,990.00;1,990.00;21,998,600
Sep 24, 2025;2,060.00;2,060.00;2,020.00;2,030.00;2,030.00;7,909,300
Sep 23, 2025;2,080.00;2,110.00;2,030.00;2,060.00;2,060.00;8,137,900
Sep 22, 2025;2,050.00;2,080.00;2,020.00;2,060.00;2,060.00;4,542,300
Sep 19, 2025;2,030.00;2,050.00;2,010.00;2,040.00;2,040.00;8,389,200
Sep 18, 2025;2,080.00;2,090.00;2,050.00;2,050.00;2,050.00;3,788,900
Sep 17, 2025;2,070.00;2,090.00;2,040.00;2,070.00;2,070.00;7,338,400
Sep 16, 2025;2,050.00;2,080.00;2,040.00;2,070.00;2,070.00;6,025,800
Sep 15, 2025;2,080.00;2,100.00;2,030.00;2,030.00;2,030.00;5,498,000
Sep 12, 2025;2,070.00;2,120.00;2,060.00;2,080.00;2,080.00;5,609,000
Sep 11, 2025;2,120.00;2,130.00;2,050.00;2,050.00;2,050.00;4,137,700
Sep 10, 2025;2,120.00;2,140.00;2,090.00;2,120.00;2,120.00;1,670,100
Sep 9, 2025;2,120.00;2,130.00;2,090.00;2,120.00;2,120.00;2,508,600
Sep 8, 2025;2,130.00;2,170.00;2,110.00;2,120.00;2,120.00;2,867,800
Sep 4, 2025;2,130.00;2,130.00;2,080.00;2,130.00;2,130.00;2,719,700
Sep 3, 2025;2,140.00;2,150.00;2,100.00;2,100.00;2,100.00;1,435,100
Sep 2, 2025;2,090.00;2,140.00;2,080.00;2,110.00;2,110.00;3,448,600
Sep 1, 2025;2,090.00;2,110.00;2,030.00;2,100.00;2,100.00;9,044,800
Aug 29, 2025;2,140.00;2,150.00;2,080.00;2,100.00;2,100.00;6,430,400
Aug 28, 2025;2,150.00;2,200.00;2,140.00;2,150.00;2,150.00;3,841,700
Aug 27, 2025;2,210.00;2,220.00;2,150.00;2,150.00;2,150.00;7,994,700
Aug 26, 2025;2,200.00;2,230.00;2,200.00;2,200.00;2,200.00;3,617,100
Aug 25, 2025;2,220.00;2,240.00;2,200.00;2,200.00;2,200.00;3,616,500
Aug 22, 2025;2,280.00;2,290.00;2,200.00;2,220.00;2,220.00;3,076,000
Aug 21, 2025;2,190.00;2,280.00;2,190.00;2,260.00;2,260.00;9,208,000
Aug 20, 2025;2,170.00;2,230.00;2,150.00;2,210.00;2,210.00;6,768,300
Aug 19, 2025;2,200.00;2,220.00;2,170.00;2,190.00;2,190.00;5,418,900
Aug 15, 2025;2,220.00;2,220.00;2,130.00;2,200.00;2,200.00;6,938,100
Aug 14, 2025;2,210.00;2,250.00;2,200.00;2,230.00;2,230.00;21,874,000
Aug 13, 2025;2,210.00;2,230.00;2,150.00;2,200.00;2,200.00;11,265,700
Aug 12, 2025;2,200.00;2,230.00;2,190.00;2,230.00;2,230.00;4,030,200
Aug 11, 2025;2,220.00;2,230.00;2,190.00;2,190.00;2,190.00;4,072,400
Aug 8, 2025;2,220.00;2,220.00;2,180.00;2,210.00;2,210.00;3,661,200
Aug 7, 2025;2,220.00;2,220.00;2,170.00;2,210.00;2,210.00;4,050,100
Aug 6, 2025;2,260.00;2,270.00;2,190.00;2,220.00;2,220.00;4,808,800
Aug 5, 2025;2,340.00;2,350.00;2,230.00;2,260.00;2,260.00;8,327,200
Aug 4, 2025;2,290.00;2,350.00;2,290.00;2,340.00;2,340.00;15,578,200
Aug 1, 2025;2,260.00;2,290.00;2,220.00;2,280.00;2,280.00;17,269,100
Jul 31, 2025;2,160.00;2,270.00;2,120.00;2,230.00;2,230.00;14,080,800
Jul 30, 2025;2,210.00;2,220.00;2,150.00;2,170.00;2,170.00;15,588,800
Jul 29, 2025;2,150.00;2,210.00;2,130.00;2,210.00;2,210.00;14,524,100
Jul 28, 2025;2,060.00;2,170.00;2,060.00;2,130.00;2,130.00;18,175,100
Jul 25, 2025;2,060.00;2,080.00;2,030.00;2,060.00;2,060.00;9,652,400
Jul 24, 2025;2,010.00;2,060.00;2,010.00;2,040.00;2,040.00;8,086,000
