Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Jan 5, 2026;8,100.00;8,150.00;8,000.00;8,100.00;7,790.04;6,465,500
Jan 2, 2026;8,200.00;8,225.00;8,075.00;8,075.00;7,765.99;4,906,200
Dec 30, 2025;8,250.00;8,325.00;8,175.00;8,200.00;7,886.21;3,807,000
Dec 29, 2025;8,250.00;8,325.00;8,125.00;8,300.00;7,982.38;6,435,900
Dec 24, 2025;8,200.00;8,275.00;8,200.00;8,250.00;7,934.30;1,899,500
Dec 23, 2025;8,350.00;8,350.00;8,225.00;8,250.00;7,934.30;4,615,400
Dec 22, 2025;8,400.00;8,400.00;8,275.00;8,350.00;8,030.47;6,241,200
Dec 19, 2025;8,250.00;8,425.00;8,225.00;8,425.00;8,102.60;11,114,100
Dec 18, 2025;8,325.00;8,400.00;8,200.00;8,250.00;7,934.30;6,171,700
Dec 17, 2025;8,350.00;8,400.00;8,300.00;8,325.00;8,006.43;5,997,500
Dec 16, 2025;8,325.00;8,400.00;8,225.00;8,350.00;8,030.47;17,355,800
Dec 15, 2025;8,225.00;8,375.00;8,075.00;8,300.00;7,982.38;15,671,200
Dec 12, 2025;8,100.00;8,100.00;7,975.00;8,075.00;7,765.99;8,185,400
Dec 11, 2025;8,050.00;8,150.00;7,950.00;8,025.00;7,717.91;10,206,100
Dec 10, 2025;8,000.00;8,075.00;8,000.00;8,025.00;7,717.91;8,871,000
Dec 9, 2025;8,100.00;8,125.00;8,000.00;8,000.00;7,693.86;16,634,200
Dec 8, 2025;8,100.00;8,200.00;8,075.00;8,075.00;7,765.99;11,661,200
Dec 5, 2025;8,200.00;8,200.00;8,050.00;8,050.00;7,741.95;16,859,700
Dec 4, 2025;8,225.00;8,250.00;8,100.00;8,200.00;7,886.21;13,673,600
Dec 3, 2025;8,100.00;8,200.00;8,100.00;8,125.00;7,814.08;10,525,100
Dec 2, 2025;8,400.00;8,425.00;8,050.00;8,100.00;7,790.04;43,427,600
Dec 1, 2025;8,425.00;8,475.00;8,400.00;8,400.00;8,078.56;5,346,900
Nov 28, 2025;8,575.00;8,600.00;8,425.00;8,450.00;8,126.64;8,785,500
Nov 27, 2025;8,600.00;8,625.00;8,500.00;8,550.00;8,222.82;17,082,500
Nov 26, 2025;8,625.00;8,650.00;8,525.00;8,600.00;8,270.90;19,741,000
Nov 25, 2025;8,450.00;8,600.00;8,450.00;8,575.00;8,246.86;36,155,100
Nov 24, 2025;8,350.00;8,450.00;8,200.00;8,350.00;8,030.47;176,275,900
Nov 21, 2025;8,350.00;8,400.00;8,325.00;8,350.00;8,030.47;9,262,700
Nov 20, 2025;8,500.00;8,525.00;8,325.00;8,325.00;8,006.43;15,336,300
Nov 19, 2025;8,325.00;8,525.00;8,325.00;8,400.00;8,078.56;20,237,100
Nov 18, 2025;8,375.00;8,475.00;8,325.00;8,325.00;8,006.43;14,213,100
Nov 17, 2025;8,500.00;8,700.00;8,325.00;8,375.00;8,054.51;21,504,300
